close,close%,mm7,mm14,mm21,mm200,target
1.15504,0.9999307431262554,1.15534,1.1551628571428572,1.155554761904762,1.1598341,1.15422
1.15422,0.9992900678764371,1.1551285714285715,1.1550192857142856,1.1553323809523808,1.1597996000000002,1.15462
1.15462,1.0003465543830465,1.1550171428571427,1.1549671428571429,1.1551814285714286,1.1597664,1.15575
1.15575,1.000978676967314,1.1550685714285716,1.15506,1.1551161904761906,1.159739,1.15531
1.15531,0.9996192948301968,1.155077142857143,1.1551157142857142,1.1551161904761906,1.1597115,1.15543
1.15543,1.000103868225844,1.15507,1.15519,1.1551228571428571,1.15968355,1.15603
1.15603,1.0005192871917814,1.1552,1.1552835714285714,1.155192380952381,1.1596601,1.15493
1.15493,0.9990484676003218,1.1551842857142858,1.155262142857143,1.15517,1.1596304,1.15426
1.15426,0.9994198782610202,1.15519,1.1551592857142856,1.1550761904761904,1.1595997,1.15366
1.15366,0.9994801864397967,1.1550528571428573,1.155035,1.1549957142857143,1.15956605,1.15336
1.15336,0.9997399580465649,1.1547114285714284,1.15489,1.1549438095238096,1.15953215,1.15145
1.15145,0.9983439689255741,1.1541599999999999,1.1546185714285715,1.1547971428571429,1.1594889499999999,1.15192
1.15192,1.0004081809891876,1.1536585714285714,1.1543642857142857,1.154679523809524,1.1594464,1.15279
1.15279,1.0007552607819987,1.1531957142857145,1.1541978571428573,1.154587619047619,1.159409,1.15523
1.15523,1.0021166040649208,1.1532385714285716,1.1542114285714287,1.154587619047619,1.1593828000000002,1.15633
1.15633,1.0009521913385213,1.1535342857142858,1.1543621428571427,1.1546176190476192,1.1593655,1.15568
1.15568,0.9994378767306911,1.1538228571428573,1.1544378571428573,1.1546309523809524,1.15933965,1.15499
1.15499,0.9994029489131939,1.1540557142857144,1.1543835714285713,1.1546119047619048,1.1593066,1.1568100000000001
1.1568100000000001,1.0015757712187985,1.1548214285714287,1.1544907142857141,1.1546861904761905,1.1592795,1.15665
1.15665,0.9998616886091923,1.155497142857143,1.1545778571428573,1.1547419047619047,1.15925475,1.15603
1.15603,0.9994639692214584,1.15596,1.1545778571428573,1.1547852380952381,1.15922615,1.15677
1.15677,1.0006401217961474,1.1561800000000002,1.1547092857142858,1.154867619047619,1.1592042999999999,1.15604
1.15604,0.9993689324584835,1.1561385714285717,1.1548364285714285,1.1549542857142858,1.15918785,1.15548
1.15548,0.9995155876959275,1.15611,1.1549664285714287,1.154995238095238,1.1591702,1.1559300000000001
1.1559300000000001,1.0003894485408662,1.1562442857142856,1.1551500000000001,1.1550038095238095,1.1591563,1.15577
1.15577,0.9998615833138683,1.1560957142857142,1.1554585714285714,1.1550257142857143,1.1591378,1.1561
1.1561,1.0002855239364232,1.1560171428571429,1.155757142857143,1.155057619047619,1.15911985,1.15599
1.15599,0.9999048525214084,1.1560114285714285,1.1559857142857142,1.155055714285714,1.1591007,1.15635
1.15635,1.0003114213790776,1.1559514285714287,1.1560657142857143,1.1551233333333333,1.1590846,1.15595
1.15595,0.9996540839711161,1.1559385714285715,1.1560385714285712,1.1552038095238095,1.1590685,1.15703
1.15703,1.00093429646611,1.15616,1.1561350000000001,1.1553642857142858,1.1590565,1.15614
1.15614,0.9992307891757344,1.15619,1.1562171428571428,1.1554966666666666,1.15903915,1.15672
1.15672,1.0005016693480029,1.1563257142857142,1.1562107142857143,1.155747619047619,1.1590215499999998,1.15716
1.15716,1.000380385918805,1.156477142857143,1.156247142857143,1.1559971428571427,1.15900805,1.15761
1.15761,1.0003888831276575,1.1567085714285714,1.15636,1.1562266666666667,1.15899665,1.15686
1.15686,0.9993521134060693,1.1567814285714284,1.1563664285714286,1.1563042857142858,1.15898025,1.1575
1.1575,1.0005532216517123,1.157002857142857,1.1564707142857142,1.1563599999999998,1.1589661,1.15889
1.15889,1.0012008639308856,1.1572685714285715,1.1567142857142856,1.1565128571428571,1.15896255,1.1591
1.1591,1.0001812078799541,1.1576914285714286,1.1569407142857142,1.1567085714285714,1.158955,1.1586
1.1586,0.9995686308342681,1.1579599999999999,1.157142857142857,1.1567938095238095,1.1589454,1.15872
1.15872,1.000103573278094,1.1581828571428574,1.15733,1.1568923809523808,1.1589415,1.15892
1.15892,1.0001726042529688,1.15837,1.1575392857142857,1.15703,1.1589404,1.15889
1.15889,0.9999741138301177,1.15866,1.1577207142857142,1.1571309523809523,1.15893765,1.1586400000000001
1.1586400000000001,0.9997842763333881,1.1588228571428572,1.1579128571428572,1.1572547619047617,1.15892855,1.15845
1.15845,0.9998360146378512,1.1587600000000002,1.1580142857142857,1.1573961904761905,1.15891175,1.15872
1.15872,1.0002330700504984,1.1587057142857142,1.1581985714285714,1.1575290476190476,1.1588964,1.1581
1.1581,0.9994649268157967,1.1586342857142857,1.1582971428571427,1.15764,1.1588882,1.158
1.158,0.9999136516708402,1.1585314285714285,1.1583571428571429,1.157730476190476,1.1588782499999999,1.15848
1.15848,1.0004145077720208,1.1584685714285714,1.1584192857142859,1.1578490476190477,1.1588663000000001,1.15853
1.15853,1.0000431600027624,1.158417142857143,1.1585385714285716,1.157952857142857,1.15885125,1.15967
1.15967,1.0009840055932948,1.1585642857142857,1.1586935714285713,1.15813,1.15884515,1.15995
1.15995,1.0002414479981374,1.1587785714285714,1.1587692857142857,1.1582690476190476,1.1588449,1.15972
1.15972,0.9998017155911894,1.1589214285714284,1.1588135714285712,1.1584395238095238,1.1588422,1.15962
1.15962,0.9999137722898631,1.1591385714285714,1.1588864285714284,1.1585776190476191,1.15884005,1.1589800000000001
1.1589800000000001,0.9994480950656249,1.1592785714285714,1.158905,1.1586642857142857,1.15883395,1.1593499999999999
1.1593499999999999,1.0003192462337571,1.159402857142857,1.1589357142857144,1.1587471428571428,1.15883155,1.15907
1.15907,0.999758485358175,1.15948,1.1589485714285712,1.158852380952381,1.15883065,1.15799
1.15799,0.99906821848551,1.15924,1.1589021428571429,1.1588757142857145,1.1588185,1.15722
1.15722,0.9993350547068626,1.15885,1.1588142857142856,1.1587961904761903,1.1588000999999999,1.15963
1.15963,1.002082577210902,1.158837142857143,1.1588792857142856,1.1588214285714284,1.1587954,1.16006
1.16006,1.0003708079301157,1.1589000000000003,1.1590192857142856,1.1588909523809523,1.15879235,1.15849
1.15849,0.9986466217264623,1.15883,1.1590542857142856,1.1588800000000001,1.1587844,1.1587399999999999
1.1587399999999999,1.0002157981510413,1.158742857142857,1.159072857142857,1.1588714285714286,1.1587791,1.15915
1.15915,1.0003538326112846,1.1587542857142858,1.159117142857143,1.1588838095238094,1.1587706,1.15899
1.15899,0.9998619678212484,1.1588971428571428,1.1590685714285713,1.1589004761904762,1.15877045,1.15943
1.15943,1.000379640894227,1.159212857142857,1.1590314285714285,1.1589471428571427,1.1587713000000002,1.15957
1.15957,1.0001207489887272,1.1592042857142855,1.1590207142857143,1.1589876190476192,1.1587660000000002,1.15929
1.15929,0.9997585311796614,1.1590942857142856,1.1589971428571428,1.1590442857142857,1.15876395,1.15904
1.15904,0.9997843507664175,1.1591728571428572,1.1590014285714285,1.1590938095238097,1.15874415,1.15934
1.15934,1.0002588348978465,1.1592585714285712,1.1590007142857142,1.159134761904762,1.1587121999999999,1.15911
1.15911,0.99980161126158,1.159252857142857,1.1590035714285716,1.159162380952381,1.15866985,1.15914
1.15914,1.0000258819266505,1.1592742857142857,1.1590857142857143,1.1591371428571429,1.1586235,1.15854
1.15854,0.9994823748641233,1.1591471428571427,1.1591799999999999,1.15907,1.1585770499999999,1.15841
1.15841,0.9998877898044091,1.1589814285714284,1.1590928571428571,1.159007619047619,1.15852545,1.1584
1.1584,0.9999913674778361,1.1588542857142858,1.1589742857142855,1.1589495238095238,1.1584756,1.15775
1.15775,0.9994388812154695,1.15867,1.1589214285714284,1.1588909523809523,1.1584241,1.15799
1.15799,1.0002072986396027,1.1584771428571428,1.158867857142857,1.1588261904761905,1.158374,1.15684
1.15684,0.999006899886873,1.1581528571428572,1.1587028571428573,1.15872,1.15831815,1.15638
1.15638,0.9996023650634486,1.1577585714285714,1.1585164285714284,1.1586433333333335,1.15825815,1.15774
1.15774,1.001176083986233,1.1576442857142857,1.1583957142857142,1.1586680952380954,1.1582058499999999,1.1572
1.1572,0.9995335740321661,1.1574714285714285,1.1582264285714285,1.158552380952381,1.15814975,1.15492
1.15492,0.9980297269270653,1.1569742857142857,1.1579142857142857,1.158307619047619,1.1580856499999999,1.15583
1.15583,1.0007879333633498,1.1567,1.157685,1.1581809523809523,1.15802695,1.15534
1.15534,0.9995760622236836,1.1563214285714285,1.1573992857142856,1.1580190476190477,1.1579654,1.1561
1.1561,1.0006578150154932,1.1562157142857143,1.1571842857142858,1.1578738095238097,1.15791365,1.15187
1.15187,0.9963411469596056,1.1555714285714285,1.156665,1.157534761904762,1.15783915,1.1519300000000001
1.1519300000000001,1.0000520892114564,1.1547414285714286,1.156192857142857,1.157177619047619,1.15776735,1.15123
1.15123,0.9993923241863654,1.1538885714285716,1.15568,1.156780476190476,1.1576883,1.14985
1.14985,0.998801282106964,1.1531642857142859,1.1550692857142857,1.1563309523809524,1.1576123,1.14832
1.14832,0.9986693916597816,1.1520914285714288,1.1543957142857142,1.1558204761904762,1.15752735,1.14779
1.14779,0.9995384561794622,1.1510128571428573,1.153667142857143,1.1552704761904762,1.15743975,1.14783
1.14783,1.000034849580498,1.1498314285714284,1.1530235714285715,1.1547333333333334,1.15735535,1.1478
1.1478,0.9999738637254646,1.14925,1.1524107142857143,1.1541933333333334,1.1572815,1.14852
1.14852,1.000627286983795,1.1487628571428572,1.151752142857143,1.1537161904761906,1.1572144999999998,1.14798
1.14798,0.999529829693867,1.1482985714285714,1.1510935714285715,1.1532195238095237,1.1571688,1.1479
1.1479,0.99993031237478,1.14802,1.1505921428571428,1.1527195238095238,1.15713335,1.14685
1.14685,0.9990852861747539,1.14781,1.1499507142857142,1.1522004761904763,1.15709825,1.1476
1.1476,1.000653965209051,1.147782857142857,1.1493978571428571,1.1517057142857143,1.15705855,1.14801
1.14801,1.0003572673405368,1.1478085714285715,1.1488200000000002,1.151285238095238,1.15701915,1.14794
1.14794,0.9999390249213856,1.1478285714285714,1.1485392857142858,1.1508833333333333,1.15697915,1.148
1.148,1.0000522675401153,1.1477542857142855,1.1482585714285716,1.1504195238095238,1.15693815,1.14601
1.14601,0.9982665505226481,1.147472857142857,1.1478857142857142,1.1498866666666665,1.15688805,1.14716
1.14716,1.0010034816450117,1.1473671428571428,1.1476935714285712,1.149517142857143,1.1568459,1.14632
1.14632,0.9992677568952892,1.1472914285714284,1.1475507142857142,1.1490642857142856,1.1567999999999998,1.14617
1.14617,0.9998691464861469,1.1470871428571427,1.147435,1.148627619047619,1.1567526,1.147
1.147,1.0007241508676725,1.1469428571428573,1.1473757142857142,1.1481942857142857,1.1567104,1.14631
1.14631,0.9993984306887532,1.1467100000000001,1.1472692857142857,1.1479295238095237,1.1566668,1.14598
1.14598,0.9997121197581806,1.1464214285714287,1.147087857142857,1.1476461904761903,1.156621,1.1469
1.1469,1.0008028063316987,1.1465485714285715,1.1470107142857142,1.14744,1.1565737999999999,1.14703
1.14703,1.000113349027814,1.14653,1.1469485714285714,1.1473057142857144,1.15653155,1.14631
1.14631,0.9993722919191302,1.1465285714285716,1.14691,1.14721,1.1564811499999998,1.1451
1.1451,0.9989444391133289,1.1463757142857143,1.1467314285714285,1.1470819047619047,1.15642055,1.14485
1.14485,0.9997816784560299,1.1460685714285714,1.1465057142857142,1.1469399999999998,1.1563619,1.14452
1.14452,0.9997117526313491,1.1458128571428572,1.1462614285714285,1.1467838095238094,1.1562988,1.14471
1.14471,1.000166008457694,1.1456314285714286,1.1460264285714286,1.1466023809523809,1.1562366,1.14495
1.14495,1.0002096600885815,1.145352857142857,1.1459507142857142,1.1464580952380952,1.1561725,1.14484
1.14484,0.9999039259356305,1.14504,1.145785,1.146312380952381,1.1561105500000002,1.1447
1.1447,0.999877712169386,1.14481,1.1456692857142856,1.14621,1.1560422,1.1441
1.1441,0.9994758451996155,1.1446671428571429,1.1455214285714284,1.1460433333333333,1.155967,1.14385
1.14385,0.9997814876322001,1.1445242857142859,1.1452964285714287,1.1458452380952382,1.1558903999999999,1.14406
1.14406,1.0001835905057481,1.1444585714285715,1.1451357142857144,1.145660476190476,1.15581345,1.1439300000000001
1.1439300000000001,0.9998863695960002,1.1443471428571428,1.1449892857142856,1.1454666666666666,1.1557301500000001,1.14416
1.14416,1.000201061253748,1.1442342857142858,1.1447935714285715,1.1453785714285716,1.1556477500000002,1.14439
1.14439,1.0002010208362466,1.1441700000000001,1.144605,1.1452466666666665,1.15556685,1.14455
1.14455,1.0001398124765157,1.1441485714285715,1.1444792857142858,1.145162380952381,1.15548755,1.14509
1.14509,1.0004718011445546,1.14429,1.1444785714285715,1.1451109523809524,1.15541225,1.14543
1.14543,1.0002969198927596,1.144515714285714,1.14452,1.1450361904761903,1.15533985,1.14428
1.14428,0.9989960102319653,1.1445471428571428,1.144502857142857,1.144939523809524,1.15526275,1.14417
1.14417,0.9999038696822455,1.1445814285714284,1.1444642857142857,1.1448533333333333,1.1551847000000002,1.14497
1.14497,1.0006991967976788,1.1446971428571426,1.1444657142857142,1.1447614285714285,1.15510945,1.14476
1.14476,0.9998165890809366,1.14475,1.14446,1.144653333333333,1.15503375,1.14458
1.14458,0.9998427618016003,1.1447542857142856,1.1444514285714287,1.1445709523809522,1.1549546499999999,1.14369
1.14369,0.9992224221985359,1.1445542857142856,1.144422142857143,1.1445038095238094,1.1548695,1.14444
1.14444,1.0006557721060776,1.1444128571428571,1.1444642857142857,1.1444842857142856,1.1547896,1.14426
1.14426,0.9998427178357976,1.1444100000000001,1.1444785714285715,1.144471904761905,1.15470665,1.14494
1.14494,1.000594270532921,1.14452,1.1445507142857143,1.1444828571428571,1.1546371500000001,1.14471
1.14471,0.9997991161108878,1.144482857142857,1.1445900000000002,1.1444714285714286,1.15456125,1.1443
1.1443,0.999641830682007,1.144417142857143,1.1445835714285713,1.1444457142857143,1.1544797,1.14461
1.14461,1.0002709079786767,1.1444214285714287,1.1445878571428572,1.1444414285714286,1.1544013,1.1442700000000001
1.1442700000000001,0.9997029555918612,1.1445042857142858,1.144529285714286,1.1444495238095238,1.15431915,1.14426
1.14426,0.9999912608038312,1.1444785714285715,1.1444457142857143,1.1444690476190476,1.1542448,1.14411
1.14411,0.9998689109118556,1.1444571428571426,1.1444335714285714,1.1444714285714286,1.1541696499999998,1.14459
1.14459,1.0004195400791882,1.1444071428571427,1.1444635714285716,1.144502857142857,1.1541022500000002,1.14599
1.14599,1.0012231454057785,1.1445899999999998,1.1445364285714283,1.1445899999999998,1.1540432,1.14598
1.14598,0.9999912739203657,1.14483,1.1446235714285713,1.1446657142857144,1.1539815,1.14577
1.14577,0.999816750728634,1.1449957142857143,1.1447085714285714,1.1447238095238095,1.1539197,1.14554
1.14554,0.9997992616319157,1.145177142857143,1.1448407142857142,1.144745238095238,1.15385585,1.14601
1.14601,1.0004102868516158,1.145427142857143,1.1449528571428573,1.1447728571428573,1.1537966,1.14587
1.14587,0.999877837017129,1.1456785714285715,1.1450678571428572,1.1448485714285712,1.1537369499999999,1.14502
1.14502,0.9992582055556041,1.14574,1.1450735714285716,1.1448890476190476,1.1536729,1.14489
1.14489,0.9998864648652426,1.145582857142857,1.1450864285714286,1.1448852380952381,1.1536080499999999,1.14485
1.14485,0.9999650621457082,1.1454214285714284,1.145125714285714,1.1448895238095238,1.1535423999999999,1.14479
1.14479,0.9999475913875181,1.1452814285714286,1.1451385714285713,1.1448995238095239,1.1534752499999998,1.1449799999999999
1.1449799999999999,1.0001659693044138,1.1452014285714285,1.1451892857142858,1.1449609523809525,1.15340825,1.14409
1.14409,0.9992226938461809,1.1449271428571428,1.145177142857143,1.1449442857142857,1.15333725,1.14456
1.14456,1.0004108068421191,1.14474,1.1452092857142857,1.1449585714285715,1.1532685,1.14377
1.14377,0.999309778430139,1.1445614285714285,1.1451507142857142,1.1449028571428572,1.1531948,1.14203
1.14203,0.998478715126293,1.144152857142857,1.1448678571428572,1.144775238095238,1.15311365,1.14211
1.14211,1.0000700506991935,1.1437614285714286,1.1445914285714287,1.1446709523809524,1.1530337,1.13857
1.13857,0.9969004736846715,1.142872857142857,1.1440771428571428,1.1443833333333333,1.1529336,1.13846
1.13846,0.9999033875826694,1.1419414285714287,1.1435714285714287,1.1441066666666668,1.15282955,1.13855
1.13855,1.000079054160884,1.14115,1.1430385714285713,1.143834761904762,1.1527272000000002,1.13601
1.13601,0.9977690922664793,1.1399285714285714,1.1423342857142857,1.1434490476190475,1.15261355,1.13672
1.13672,1.000624994498288,1.1389214285714286,1.1417414285714287,1.1430742857142857,1.15250535,1.1364
1.1364,0.9997184882820749,1.1381171428571428,1.141135,1.1426176190476192,1.1524018,1.13665
1.13665,1.0002199929602251,1.1373371428571428,1.1405492857142858,1.1421733333333333,1.152296,1.13733
1.13733,1.0005982492411913,1.13716,1.1400164285714285,1.1417714285714287,1.1521903,1.13788
1.13788,1.0004835887561219,1.137077142857143,1.1395092857142857,1.1414066666666667,1.1520884,1.13828
1.13828,1.000351530917144,1.1370385714285713,1.1390942857142856,1.1410385714285713,1.15198845,1.13824
1.13824,0.9999648592613416,1.1373571428571427,1.138642857142857,1.140675238095238,1.1518747500000002,1.13839
1.13839,1.0001317824008997,1.1375957142857143,1.1382585714285713,1.1403595238095239,1.1517632,1.13771
1.13771,0.9994026651674733,1.1377828571428572,1.1379499999999998,1.140017619047619,1.15164595,1.13777
1.13777,1.0000527375165904,1.1379428571428571,1.13764,1.1396804761904762,1.15152825,1.13799
1.13799,1.0001933606968016,1.138037142857143,1.1375985714285712,1.1393566666666668,1.1514126999999998,1.1374900000000001
1.1374900000000001,0.9995606288280214,1.1379814285714285,1.1375292857142858,1.139,1.15129255,1.13613
1.13613,0.9988043850934953,1.1376742857142859,1.1373564285714286,1.1386209523809523,1.151167,1.13616
1.13616,1.0000264054289563,1.137377142857143,1.1373671428571428,1.1382209523809523,1.151046,1.13674
1.13674,1.0005104914800733,1.1371414285714285,1.1373685714285713,1.1378861904761903,1.15092725,1.13624
1.13624,0.9995601456797507,1.1369314285714285,1.137357142857143,1.1376104761904762,1.1508117999999998,1.13621
1.13621,0.9999735971273674,1.1367085714285714,1.1373257142857143,1.1373295238095238,1.1506973999999999,1.1344
1.1344,0.9984069846243213,1.1361957142857142,1.1371164285714286,1.1371309523809525,1.15057495,1.13502
1.13502,1.0005465444287729,1.1358428571428572,1.136912142857143,1.1369671428571428,1.1504611,1.1334
1.1334,0.9985727123751124,1.135452857142857,1.1365635714285713,1.1367219047619048,1.1503425,1.13274
1.13274,0.999417681312864,1.1349642857142856,1.1361707142857143,1.1365661904761906,1.15022965,1.1327
1.1327,0.9999646873951656,1.1343871428571428,1.1357642857142858,1.136374761904762,1.1501166999999999,1.13166
1.13166,0.9990818398516819,1.133732857142857,1.1353321428571428,1.1361490476190477,1.1500021500000002,1.13127
1.13127,0.9996553735220826,1.1330271428571428,1.1348678571428572,1.135892857142857,1.1498815,1.13194
1.13194,1.0005922547225683,1.1326757142857142,1.1344357142857144,1.1356361904761905,1.14976005,1.13205
1.13205,1.0000971782956694,1.1322514285714287,1.1340471428571428,1.1353585714285714,1.14964355,1.13177
1.13177,0.9997526611015414,1.1320185714285715,1.1337357142857143,1.1350485714285714,1.1495301500000001,1.13221
1.13221,1.0003887715701953,1.1319428571428571,1.1334535714285714,1.1347614285714287,1.14941855,1.1323
1.1323,1.0000794905538726,1.1318857142857142,1.1331364285714287,1.1344714285714286,1.1493081,1.13218
1.13218,0.9998940210191645,1.1319599999999999,1.1328464285714286,1.1342080952380953,1.1491954,1.12886
1.12886,0.9970676040912223,1.1316157142857144,1.1323214285714287,1.1337838095238095,1.14906355,1.12982
1.12982,1.000850415463388,1.131312857142857,1.1319942857142857,1.1333947619047617,1.14893415,1.1299
1.1299,1.0000708077392857,1.1310057142857144,1.1316285714285714,1.1330333333333333,1.14880665,1.13022
1.13022,1.00028321090362,1.1307842857142858,1.1314014285714287,1.1327519047619048,1.1486808000000002,1.1302699999999999
1.1302699999999999,1.0000442391746738,1.130507142857143,1.1312250000000001,1.1324714285714286,1.1485559,1.1317300000000001
1.1317300000000001,1.0012917267555541,1.1304257142857144,1.1311557142857143,1.132232857142857,1.1484371500000001,1.13125
1.13125,0.9995758705698355,1.1302928571428572,1.1311264285714286,1.1319952380952383,1.1483178,1.1307800000000001
1.1307800000000001,0.9995845303867403,1.1305671428571429,1.1310914285714286,1.1317366666666666,1.1481965,1.13247
1.13247,1.0014945435893807,1.1309457142857142,1.1311292857142858,1.1316447619047618,1.14808775,1.13169
1.13169,0.9993112400328485,1.1312014285714287,1.1311035714285713,1.1314861904761904,1.1479731,1.12988
1.12988,0.9984006220784843,1.131152857142857,1.1309685714285715,1.1313185714285714,1.14784375,1.13181
1.13181,1.001708145997805,1.1313728571428572,1.13094,1.1312742857142857,1.1477262499999998,1.1307800000000001
1.1307800000000001,0.9990899532607064,1.131237142857143,1.1308314285714285,1.131182857142857,1.147603,1.13206
1.13206,1.001131962008525,1.1313528571428573,1.1308228571428571,1.1312019047619049,1.14748315,1.13192
1.13192,0.9998763316431991,1.1315157142857142,1.1310414285714285,1.131232857142857,1.1473681,1.13182
1.13182,0.9999116545338893,1.1314228571428573,1.1311842857142858,1.131227142857143,1.1472559000000002,1.13147
1.13147,0.9996907635489741,1.1313914285714286,1.1312964285714286,1.1311995238095238,1.14714495,1.13225
1.13225,1.0006893686973584,1.13173,1.1314414285714285,1.131222380952381,1.1470394,1.13187
1.13187,0.9996643850739677,1.1317385714285715,1.1315557142857144,1.1312061904761905,1.1469415,1.13183
1.13183,0.9999646602525024,1.1318885714285714,1.131562857142857,1.1311838095238096,1.14684105,1.1317599999999999
1.1317599999999999,0.999938153256231,1.1318457142857141,1.1315992857142858,1.1311638095238095,1.1467359000000001,1.13232
1.13232,1.000494804552202,1.131902857142857,1.1317092857142856,1.1313285714285715,1.14662135,1.13244
1.13244,1.0001059771089444,1.1319914285714285,1.1317071428571428,1.1314533333333334,1.1465018999999999,1.13343
1.13343,1.0008742185016426,1.1322714285714286,1.1318314285714286,1.1316214285714286,1.14639065,1.13279
1.13279,0.9994353422796292,1.1323485714285713,1.1320392857142856,1.1317438095238095,1.14627965,1.1325
1.1325,0.9997439949152095,1.1324385714285714,1.1320885714285713,1.13185,1.1461581,1.13183
1.13183,0.9994083885209711,1.1324385714285714,1.1321635714285714,1.1318547619047619,1.146034,1.13198
1.13198,1.0001325287366478,1.1324699999999999,1.1321578571428572,1.1318895238095237,1.14591375,1.13349
1.13349,1.0013339458294317,1.1326371428571427,1.1322699999999999,1.1320185714285715,1.14579735,1.13337
1.13337,0.9998941322817139,1.13277,1.1323807142857143,1.1320614285714286,1.1456840000000001,1.13318
1.13318,0.9998323583648765,1.1327342857142857,1.132502857142857,1.132132380952381,1.1455724999999999,1.13371
1.13371,1.0004677103372808,1.1328657142857144,1.132607142857143,1.132314761904762,1.1454613999999999,1.1344400000000001
1.1344400000000001,1.000643903643789,1.1331428571428572,1.1327907142857143,1.1324400000000001,1.14535475,1.134
1.134,0.9996121434364089,1.133452857142857,1.1329457142857142,1.1325933333333336,1.14524425,1.13345
1.13345,0.999514991181658,1.133662857142857,1.1330664285714287,1.1326595238095238,1.1451315499999999,1.13416
1.13416,1.0006264061052539,1.1337585714285716,1.1331978571428571,1.1327661904761905,1.1450206,1.13484
1.13484,1.0005995626719335,1.1339685714285714,1.1333692857142856,1.13291,1.14491505,1.13586
1.13586,1.0008988051179022,1.1343514285714285,1.1335428571428572,1.1331190476190476,1.1448092,1.13699
1.13699,1.0009948409134928,1.13482,1.1338428571428572,1.133344761904762,1.14471345,1.13675
1.13675,0.9997889163493082,1.13515,1.1341464285714287,1.133577142857143,1.1446136,1.13705
1.13705,1.000263910270508,1.1355857142857142,1.1345192857142856,1.1338257142857142,1.14451305,1.13727
1.13727,1.0001934831361858,1.1361314285714286,1.1348971428571428,1.1340880952380954,1.14441135,1.13704
1.13704,0.9997977613055827,1.136542857142857,1.1351507142857142,1.1343128571428571,1.14431225,1.13701
1.13701,0.9999736157039331,1.136852857142857,1.1354107142857142,1.1345304761904762,1.1442098,1.13673
1.13673,0.9997537400726466,1.136977142857143,1.1356642857142858,1.1346876190476192,1.144099,1.13642
1.13642,0.9997272879223738,1.1368957142857143,1.1358578571428573,1.1348604761904764,1.1439856,1.13565
1.13565,0.9993224336072931,1.1367385714285714,1.1359442857142859,1.1350104761904762,1.1438708499999999,1.13542
1.13542,0.9997974728129265,1.1365057142857142,1.1360457142857143,1.1351814285714286,1.14375435,1.13551
1.13551,1.0000792658223387,1.1362542857142857,1.1361928571428572,1.135349523809524,1.1436373,1.13519
1.13519,0.9997181883030531,1.13599,1.1362664285714286,1.135430476190476,1.1435188,1.13526
1.13526,1.0000616636862552,1.13574,1.1362964285714285,1.1355204761904762,1.1434019,1.13587
1.13587,1.0005373218469777,1.1356171428571429,1.1362971428571427,1.1356485714285713,1.143289,1.13437
1.13437,0.9986794263428035,1.1353242857142858,1.13611,1.13568,1.1431672499999999,1.13239
1.13239,0.9982545377610479,1.1348585714285713,1.1357985714285714,1.1355823809523808,1.1430387,1.12996
1.12996,0.9978540962036049,1.1340785714285713,1.135292142857143,1.1353900000000001,1.1428985,1.13009
1.13009,1.0001150483202945,1.1333042857142857,1.1347792857142858,1.13523,1.1427565499999999,1.12899
1.12899,0.9990266261979134,1.1324185714285715,1.1342042857142858,1.1349838095238094,1.14260885,1.12575
1.12575,0.9971301783009593,1.13106,1.1334000000000002,1.1345509523809523,1.14243925,1.12877
1.12877,1.0026826560071065,1.1300457142857143,1.1328314285714287,1.1342133333333333,1.1422833499999998,1.13073
1.13073,1.0017364033416905,1.1295257142857142,1.132425,1.1339152380952382,1.1421383999999999,1.13178
1.13178,1.0009286036454326,1.1294385714285713,1.1321485714285715,1.1336785714285713,1.1419992,1.13181
1.13181,1.0000265069183056,1.1297028571428571,1.1318907142857142,1.1334290476190476,1.14186335,1.12984
1.12984,0.9982594251685354,1.1296671428571428,1.1314857142857142,1.133075238095238,1.1417158,1.12869
1.12869,0.9989821567655598,1.1296242857142855,1.1310214285714286,1.132677619047619,1.1415639,1.12896
1.12896,1.0002392153735746,1.1300828571428572,1.1305714285714286,1.1322942857142857,1.14141875,1.12882
1.12882,0.9998759920634921,1.13009,1.130067857142857,1.131917619047619,1.14127675,1.12829
1.12829,0.9995304831594055,1.1297414285714285,1.1296335714285715,1.131530476190476,1.14112005,1.12851
1.12851,1.000194985331785,1.129274285714286,1.1293564285714284,1.1311904761904763,1.1409623,1.1275
1.1275,0.9991050145767428,1.1286585714285713,1.1291807142857144,1.1308133333333334,1.14080735,1.12804
1.12804,1.0004789356984478,1.1284014285714286,1.1290342857142857,1.1304576190476192,1.14065385,1.12724
1.12724,0.9992908052905927,1.1281942857142857,1.1289092857142857,1.1300790476190474,1.1404943,1.12716
1.12716,0.9999290301976508,1.1279371428571427,1.1290099999999998,1.1296933333333332,1.14033515,1.12708
1.12708,0.9999290251605807,1.1276885714285714,1.1288892857142856,1.129274761904762,1.1401734,1.12782
1.12782,1.0006565638641445,1.1276214285714286,1.1286814285714286,1.1289628571428572,1.14001465,1.12778
1.12778,0.99996453334752,1.1275171428571427,1.1283957142857142,1.1287433333333332,1.1398571,1.12663
1.12663,0.9989802975757683,1.127392857142857,1.1280257142857142,1.128584761904762,1.13969505,1.12603
1.12603,0.9994674382894119,1.1271057142857142,1.1277535714285716,1.1283914285714285,1.1395285,1.12652
1.12652,1.0004351571450139,1.1270028571428572,1.1275985714285715,1.1282738095238096,1.13936555,1.1280000000000001
1.1280000000000001,1.0013137804921353,1.1271228571428573,1.12753,1.1283809523809525,1.13920985,1.12859
