close,close%,mm7,mm14,mm21,mm200
1.2039900000000001,0.9998588028139767,1.2037514285714284,1.2045057142857143,1.2050057142857145,1.2111554
1.20439,0.9996678816662378,1.203912857142857,1.2044342857142856,1.2049047619047617,1.2111272499999999
1.1994,1.0041604135401034,1.2031285714285715,1.2040435714285713,1.2045795238095238,1.21107015
1.19683,1.002147339221109,1.2021785714285715,1.2034228571428571,1.2041300000000001,1.2109898
1.19661,1.0001838527172597,1.2012314285714287,1.2027785714285713,1.2036714285714285,1.2109044500000001
1.19707,0.9996157284035185,1.2003014285714286,1.2021314285714286,1.2033109523809524,1.2108216
1.1969400000000001,1.0001086102895718,1.1993185714285715,1.2015399999999998,1.2028819047619048,1.2107326
1.19742,0.9995991381470163,1.19838,1.2010657142857144,1.2024638095238094,1.2106467
1.19671,1.0005932932790735,1.1972828571428573,1.200597857142857,1.2020504761904762,1.2105607999999999
1.19664,1.0000584971252842,1.1968885714285715,1.2000085714285713,1.2016585714285715,1.21046665
1.1960600000000001,1.0004849255054094,1.1967785714285715,1.1994785714285714,1.2012080952380952,1.21036425
1.1963300000000001,0.9997743097640284,1.1967385714285714,1.198985,1.200765238095238,1.21026315
1.19625,1.0000668756530826,1.1966214285714287,1.1984614285714286,1.200294761904762,1.2101607
1.19563,1.000518555071385,1.1964342857142858,1.1978764285714285,1.1998380952380951,1.21006305
1.19596,0.9997240710391653,1.1962257142857144,1.197302857142857,1.199452380952381,1.20996515
1.19533,1.0005270511072255,1.1960285714285714,1.1966557142857144,1.199074761904762,1.209862
1.19504,1.0002426697014326,1.1958,1.1963442857142856,1.1986057142857143,1.2097552999999999
1.1926700000000001,1.0019871381019059,1.1953157142857143,1.1960471428571429,1.1980909523809524,1.2096334999999998
1.19279,0.9998993955348385,1.1948100000000001,1.1957742857142857,1.1975933333333333,1.2095097
1.19302,0.9998072119495063,1.1943485714285715,1.195485,1.1970904761904761,1.2093898
1.19317,0.9998742844691032,1.193997142857143,1.1952157142857143,1.1965833333333333,1.20927225
1.19354,0.9996899978216063,1.1936514285714286,1.1949385714285714,1.1960857142857144,1.2091539500000001
1.19179,1.001468379496388,1.1931457142857143,1.194587142857143,1.1954857142857143,1.2090277999999999
1.19158,1.0001762365934304,1.1926514285714287,1.1942257142857144,1.1951133333333335,1.20890055
1.19067,1.0007642755759365,1.1923657142857143,1.1938407142857144,1.19482,1.20876895
1.19137,0.9994124411391926,1.1921628571428573,1.1934864285714286,1.194570476190476,1.2086463
1.19119,1.000151109394807,1.1919014285714284,1.193125,1.194290476190476,1.2085277
1.19131,0.999899270550906,1.1916357142857144,1.1928164285714284,1.1940223809523811,1.2084108
1.19125,1.0000503672612804,1.1913085714285714,1.19248,1.1937285714285715,1.20829005
1.19159,0.9997146669575945,1.1912800000000001,1.1922128571428572,1.193484761904762,1.20817665
1.1912,1.0003274009402283,1.1912257142857143,1.1919385714285713,1.1932257142857143,1.20805805
1.1918199999999999,0.9994797872161905,1.19139,1.1918778571428572,1.1930238095238095,1.20794605
1.19263,0.9993208287566133,1.19157,1.1918664285714284,1.1928476190476192,1.20782955
1.19259,1.000033540445585,1.19177,1.1918357142857143,1.1926733333333335,1.2077217
1.19273,0.9998826222196138,1.1919728571428572,1.1918042857142856,1.192535238095238,1.20761235
1.19054,1.0018395014027248,1.1918714285714285,1.19159,1.1922771428571428,1.2074883
1.19016,1.0003192848020432,1.191667142857143,1.1914735714285716,1.1920309523809525,1.207367
1.19056,0.9996640236527349,1.1915757142857142,1.1914007142857144,1.191817619047619,1.20724625
1.19122,0.9994459461728313,1.19149,1.19144,1.1917485714285714,1.2071277
1.18923,1.0016733516645224,1.1910042857142857,1.1912871428571428,1.1915790476190478,1.2069996
1.1886,1.000530035335689,1.1904342857142858,1.1911021428571427,1.1913685714285716,1.2068672999999999
1.18774,1.0007240641891324,1.1897214285714284,1.1908471428571428,1.19111,1.20672855
1.1872,1.0004548517520215,1.1892442857142858,1.190557857142857,1.1908080952380953,1.20658525
1.18781,0.999486449853091,1.1889085714285714,1.1902878571428572,1.1906185714285715,1.20644645
1.18677,1.0008763281849051,1.188367142857143,1.1899714285714287,1.190389523809524,1.2063043
1.18617,1.0005058296871445,1.1876457142857144,1.1895678571428572,1.1901752380952382,1.20616085
1.18709,0.9992249955774204,1.18734,1.189172142857143,1.1899714285714285,1.2060222999999999
1.1879,0.9993181244212476,1.1872400000000003,1.188837142857143,1.189814761904762,1.2058833
1.18579,1.0017794044476678,1.1869614285714287,1.1883414285714287,1.1895519047619048,1.2057345499999998
1.18484,1.0008017960230917,1.1866242857142857,1.1879342857142858,1.1892466666666668,1.2055746
1.18565,0.9993168304305653,1.1863157142857141,1.187612142857143,1.1889638095238095,1.20542145
1.18537,1.0002362131655096,1.1861157142857144,1.1872414285714288,1.1886861904761905,1.2052692
1.18581,0.9996289456152335,1.1860642857142858,1.186855,1.1884000000000001,1.2051166
1.18453,1.0010805973677324,1.1856985714285713,1.1865192857142859,1.1880142857142857,1.2049613
1.1846,0.9999409083234847,1.1852271428571428,1.1862335714285714,1.1876338095238095,1.2048176499999999
1.18476,0.9998649515513691,1.18508,1.1860207142857142,1.1872542857142858,1.20467535
1.18507,0.9997384120769237,1.185112857142857,1.1858685714285713,1.1869938095238095,1.2045394
1.18442,1.0005487918137148,1.184937142857143,1.1856264285714286,1.1867204761904762,1.2043907
1.18384,1.0004899310717665,1.1847185714285715,1.1854171428571427,1.1864004761904763,1.204239
1.18548,0.998616594122212,1.1846714285714286,1.1853678571428572,1.186127142857143,1.20409405
1.1865,0.9991403286978509,1.1849528571428571,1.1853257142857143,1.185997142857143,1.20395255
1.18574,1.0006409499553022,1.1851157142857143,1.1851714285714288,1.1858609523809522,1.2037982
1.18539,1.0002952614751264,1.1852057142857144,1.185142857142857,1.1857490476190478,1.2036419
1.18576,0.9996879638375388,1.1853042857142857,1.1852085714285714,1.1856804761904762,1.2034882500000001
1.1880600000000001,0.998064070838173,1.1858242857142858,1.1853807142857142,1.185692380952381,1.2033438500000002
1.1896,0.998705447209146,1.186647142857143,1.1856828571428573,1.185827142857143,1.2032106
1.19053,0.999218835308644,1.1873685714285716,1.1860199999999999,1.186034761904762,1.20308455
1.19007,1.0003865318846792,1.1878785714285713,1.1864157142857141,1.1861766666666667,1.2029549
1.19041,0.9997143841197571,1.1885457142857143,1.1868307142857142,1.1862961904761904,1.2028225499999998
1.18875,1.0013964248159832,1.1890257142857144,1.1871157142857143,1.186437142857143,1.2026781
1.18918,0.999638406296776,1.1895142857142855,1.1874092857142855,1.1866438095238094,1.202535
1.19017,0.9991681860574539,1.1898157142857142,1.18782,1.1868590476190477,1.20239525
1.18858,1.0013377307375186,1.18967,1.1881585714285714,1.1870119047619045,1.2022446
1.18852,1.0000504829535892,1.1893828571428569,1.1883757142857143,1.1871409523809522,1.20208305
1.18864,0.9998990442859067,1.1891785714285714,1.1885285714285714,1.1873366666666665,1.2019163499999999
1.18943,0.9993358163153779,1.1890385714285714,1.1887921428571429,1.1875666666666667,1.2017495
1.19001,0.9995126091377383,1.1892185714285712,1.1891221428571428,1.1878166666666667,1.2015849
1.19015,0.9998823677687686,1.1893571428571428,1.1894357142857144,1.1880585714285714,1.2014228
1.19001,1.000117646070201,1.1893342857142855,1.189575,1.1883247619047619,1.20126665
1.19009,0.9999327781932458,1.18955,1.18961,1.1886223809523808,1.2010965
1.18968,1.000344630488871,1.1897157142857144,1.1895492857142858,1.188822380952381,1.20093325
1.18936,1.0002690522634023,1.1898185714285714,1.1894985714285713,1.1889585714285713,1.2007656
1.18851,1.0007151811932589,1.1896871428571427,1.1893628571428572,1.1890904761904761,1.20060195
1.18812,1.0003282496717503,1.189417142857143,1.189317857142857,1.189220476190476,1.20045255
1.18801,1.0000925918132002,1.1891114285714284,1.1892342857142857,1.189327619047619,1.2002998
1.18794,1.0000589255349597,1.1888157142857143,1.189075,1.1893219047619048,1.2001579
1.18751,1.000362102213876,1.188447142857143,1.1889985714285716,1.189222380952381,1.2000083
1.18775,0.9997979372763629,1.1881714285714284,1.1889435714285714,1.18909,1.1998560999999999
1.1884000000000001,0.99945304611242,1.1880342857142858,1.1889264285714287,1.1890104761904763,1.1997193
1.1896,0.9989912575655684,1.18819,1.1889385714285716,1.188971904761905,1.1995886
1.18997,0.999689067791625,1.1884542857142857,1.1889357142857142,1.18903,1.19945655
1.18952,1.0003783038536553,1.18867,1.1888907142857141,1.1890461904761906,1.199318
1.18911,1.000344795687531,1.188837142857143,1.1888264285714285,1.1889957142857144,1.1991838
1.18853,1.0004879977787686,1.1889828571428571,1.188715,1.1889933333333336,1.199049
1.19106,0.9978758416872366,1.1894557142857143,1.1888135714285715,1.1891142857142858,1.1989274
1.19132,0.9997817546922741,1.1898728571428572,1.1889535714285715,1.1892419047619047,1.19880675
1.18958,1.0014627011214041,1.1898699999999998,1.18903,1.1892490476190476,1.1986873
1.18988,0.9997478737351666,1.189857142857143,1.1891557142857143,1.189242857142857,1.198562
1.19081,0.9992190189870761,1.1900414285714285,1.1893557142857143,1.1892742857142857,1.19845345
1.19142,0.9994880059089154,1.1903714285714286,1.1896042857142857,1.1893414285714285,1.1983536
1.1920600000000001,0.9994631142727713,1.1908757142857145,1.1899292857142856,1.189435238095238,1.1982605
1.19266,0.9994969228447337,1.1911042857142857,1.19028,1.1895771428571427,1.1981665000000001
1.19284,0.9998490996277792,1.1913214285714286,1.190597142857143,1.1897428571428572,1.19806895
1.19255,1.0002431763867343,1.1917457142857142,1.1908078571428573,1.1899352380952382,1.1979694
1.1924299999999999,1.0001006348381039,1.19211,1.1909835714285715,1.1901404761904761,1.19786225
1.19191,1.0004362745509308,1.1922671428571427,1.1911542857142856,1.1903261904761906,1.1977761
1.19217,0.999781910298028,1.1923742857142856,1.1913728571428572,1.190527619047619,1.19769685
1.19286,0.9994215582717166,1.1924885714285713,1.191682142857143,1.190782380952381,1.1976196
1.19316,0.9997485668309364,1.19256,1.1918321428571428,1.1910399999999999,1.19754655
1.19276,1.0003353566517992,1.1925485714285713,1.1919349999999997,1.191247619047619,1.19747755
1.19273,1.0000251523815114,1.1925742857142858,1.1921599999999999,1.1913966666666667,1.1974048499999999
1.193,0.9997736797988265,1.1926557142857142,1.192382857142857,1.1915409523809524,1.19733265
1.19383,0.9993047586339765,1.19293,1.1925985714285716,1.1917461904761903,1.19725655
1.19647,0.9977935092396801,1.1935442857142857,1.1929592857142857,1.1920966666666666,1.19719305
1.19636,1.0000919455682236,1.1940442857142857,1.1932664285714285,1.1924695238095238,1.1971327999999999
1.19631,1.0000417951868663,1.194494285714286,1.1935271428571428,1.1927195238095238,1.1970724
1.19642,0.999908059042811,1.195017142857143,1.193782857142857,1.192962380952381,1.1970135
1.19544,1.0008197818376496,1.1954042857142857,1.1939892857142858,1.1932414285714286,1.196952
1.19569,0.999790915705576,1.1957885714285712,1.194222142857143,1.193518095238095,1.1968881
1.19367,1.0016922600048588,1.1957657142857143,1.1943478571428572,1.1936542857142858,1.1968112
1.19583,0.9981937231880786,1.195674285714286,1.1946092857142858,1.1938642857142856,1.1967522000000002
1.1977,0.998438674125407,1.1958657142857143,1.194955,1.1941328571428573,1.1967132
1.19723,1.000392572855675,1.195997142857143,1.1952457142857142,1.1943504761904762,1.19668
1.19858,0.9988736671728212,1.1963057142857143,1.1956614285714284,1.1946238095238095,1.19665085
1.1981600000000001,1.000350537490819,1.1966942857142857,1.196049285714286,1.1948909523809523,1.19661975
1.19893,0.9993577606699308,1.197157142857143,1.196472857142857,1.1952004761904762,1.19659205
1.19851,1.0003504351236119,1.1978485714285714,1.196807142857143,1.195514761904762,1.1965582000000001
1.19824,1.0002253304847109,1.198192857142857,1.1969335714285714,1.1958038095238097,1.196529
1.19808,1.000133547008547,1.1982471428571428,1.1970564285714287,1.196052380952381,1.1964946
1.19831,0.9998080630220895,1.1984014285714288,1.1971992857142857,1.196297619047619,1.19645935
1.19844,0.9998915256500117,1.1983814285714285,1.1973435714285716,1.1965680952380953,1.1964311
1.19623,1.0018474708041096,1.1981057142857143,1.1974,1.196734761904762,1.19639005
1.19616,1.000058520599251,1.19771,1.1974335714285715,1.1968852380952382,1.19634785
1.1966,0.999632291492562,1.1974371428571426,1.197642857142857,1.1970171428571428,1.1963086
1.19635,1.0002089689472144,1.1971671428571429,1.19768,1.1970114285714286,1.19626595
1.19488,1.0012302490626674,1.19671,1.1974785714285716,1.1969409523809522,1.1962153500000001
1.19453,1.0002930022686747,1.1961700000000002,1.1972857142857143,1.1968561904761903,1.19616365
1.19332,1.0010139778098082,1.1954385714285714,1.1969100000000001,1.1967085714285712,1.1961109
1.19179,1.001283783216842,1.1948042857142858,1.196455,1.196534761904762,1.1960541999999998
1.19207,0.9997651144647546,1.1942199999999998,1.195965,1.196362380952381,1.19600385
1.1917,1.000310480825711,1.19352,1.1954785714285714,1.1962685714285715,1.19594905
1.19347,0.9985169296253781,1.1931085714285712,1.195137857142857,1.1961561904761904,1.1959059
1.19265,1.0006875445436634,1.19279,1.1947499999999998,1.1959157142857142,1.19585835
1.19316,0.9995725636125917,1.1925942857142857,1.1943821428571428,1.1957219047619048,1.1958128000000001
1.19369,0.999555998626109,1.1926471428571428,1.1940428571428572,1.1954890476190476,1.1957777
1.1952099999999999,0.9987282569590281,1.1931357142857142,1.19397,1.1953485714285714,1.19575265
1.19479,1.0003515262096268,1.1935242857142858,1.1938721428571426,1.1951514285714286,1.19572355
1.19523,0.9996318700166495,1.1940285714285714,1.1937742857142857,1.194995238095238,1.1956879500000002
1.19488,1.0002929164434924,1.19423,1.1936692857142857,1.194835238095238,1.19564655
1.19603,0.9990384856567143,1.1947128571428571,1.1937514285714284,1.194737619047619,1.19560995
1.19519,1.0007028171253105,1.195002857142857,1.1937985714285713,1.1945890476190475,1.19557135
1.19481,1.0003180421991782,1.1951628571428572,1.1939049999999998,1.1944161904761905,1.1955241
1.19501,0.9998326373837876,1.1951342857142857,1.194135,1.1943580952380952,1.1954680500000001
1.19512,0.9999079590334025,1.1951814285714286,1.194352857142857,1.1943085714285715,1.1954045
1.19577,0.9994564172039773,1.1952585714285713,1.1946435714285712,1.1942690476190476,1.1953435499999998
1.19478,1.0008286044292674,1.1952442857142855,1.194737142857143,1.1941942857142858,1.19527465
1.1954,0.9994813451564329,1.1951542857142858,1.1949335714285714,1.1942190476190477,1.1952097000000002
1.19431,1.000912660866944,1.1950285714285713,1.1950157142857143,1.1942085714285713,1.1951366
1.1932800000000001,1.0008631670689192,1.19481,1.1949864285714287,1.1942066666666666,1.1950583499999998
1.19349,0.9998240454465477,1.194592857142857,1.1948635714285716,1.194287619047619,1.1949839
1.19199,1.0012583998187903,1.1941457142857144,1.1946635714285716,1.1942838095238095,1.19490145
1.19368,0.9985842101735809,1.1938471428571429,1.1945528571428572,1.1943780952380951,1.1948265999999998
1.1926,1.0009055844373638,1.1935357142857144,1.19439,1.1943366666666666,1.1947439
1.1930399999999999,0.9996311942600418,1.1931985714285713,1.1941764285714285,1.194355238095238,1.1946672999999999
1.19229,1.0006290415922299,1.19291,1.1939692857142856,1.1943138095238095,1.1945873
1.19248,0.9998406681873072,1.1927957142857142,1.1938028571428572,1.1942561904761906,1.1945054
1.19205,1.00036072312403,1.1925899999999998,1.1935914285714286,1.1941057142857143,1.19442355
1.19278,0.9993879843726422,1.192702857142857,1.1934242857142858,1.19401,1.1943463
1.19154,1.0010406700572367,1.1923971428571427,1.193122142857143,1.1938342857142858,1.1942572
1.1923,0.999362576532752,1.1923542857142857,1.192945,1.1937114285714285,1.1941810000000002
1.1927699999999999,0.9996059592377408,1.1923157142857141,1.1927571428571428,1.1935561904761904,1.1940941
1.19259,1.0001509320051316,1.1923585714285714,1.1926342857142858,1.1934323809523808,1.1940154
1.19297,0.9996814672623787,1.1924285714285714,1.192612142857143,1.193344761904762,1.19394915
1.19286,1.0000922153479872,1.1925442857142856,1.192567142857143,1.1932423809523809,1.19388175
1.19271,1.0001257640163996,1.1925342857142858,1.1926185714285715,1.193127619047619,1.19381805
1.19247,1.0002012629248536,1.192667142857143,1.192532142857143,1.1929704761904762,1.1937535
1.19263,0.9998658427173557,1.1927142857142858,1.1925342857142858,1.1928680952380952,1.1936802
1.19229,1.000285165521811,1.1926457142857143,1.1924807142857143,1.19272,1.1936051
1.19278,0.9995891949898558,1.1926728571428573,1.1925157142857141,1.1926471428571428,1.1935338500000001
1.19263,1.0001257724524788,1.192624285714286,1.1925264285714285,1.1926161904761905,1.1934607
1.19336,0.9993882818261045,1.1926957142857142,1.19262,1.19261,1.19339495
1.19376,0.9996649242728857,1.192845714285714,1.19269,1.1926942857142857,1.1933326
1.19348,1.0002346080370008,1.19299,1.1928285714285713,1.192684761904762,1.19326865
1.19298,1.00041911850995,1.19304,1.1928771428571427,1.192702857142857,1.19320235
1.19163,1.00113290199139,1.1929457142857145,1.1927957142857142,1.1926357142857142,1.1931373
1.1926700000000001,0.9991280069088682,1.19293,1.1928014285714286,1.1926538095238095,1.1930709
1.19284,0.9998574829817916,1.19296,1.192792142857143,1.1926709523809524,1.1930041000000002
1.19441,0.9986855434900913,1.1931100000000001,1.192902857142857,1.1927833333333335,1.1929492
1.1947,0.9997572612371306,1.1932442857142858,1.193045,1.1928747619047617,1.1928983499999999
1.1923,1.0020129162123628,1.1930757142857142,1.1930328571428572,1.1929109523809525,1.19283225
1.19026,1.001713911246282,1.1926871428571428,1.1928635714285714,1.1928138095238094,1.1927554
1.1909,0.999462591317491,1.1925828571428572,1.1927642857142857,1.1927247619047618,1.19267925
1.18943,1.0012358860967019,1.1921199999999998,1.192525,1.1925742857142858,1.1926003
1.18932,1.0000924898261192,1.1916171428571427,1.1922885714285714,1.192400476190476,1.1925266
1.19028,0.9991934670833753,1.1910271428571428,1.1920685714285715,1.192277619047619,1.1924617
1.19038,0.9999159932122516,1.19041,1.191827142857143,1.1921666666666666,1.19238915
1.19049,0.9999076010718275,1.1901514285714287,1.1916135714285716,1.192072380952381,1.1923242
1.1902,1.0002436565283146,1.1901428571428572,1.191415,1.1919566666666666,1.192259
1.19009,1.0000924299842868,1.190027142857143,1.191305,1.1918519047619047,1.19219155
1.1902,0.9999075785582257,1.190137142857143,1.1911285714285715,1.1917290476190476,1.19212345
1.1902300000000001,0.9999747947875619,1.190267142857143,1.190942142857143,1.191614761904762,1.19205465
1.19012,1.0000924276543541,1.1902442857142859,1.1906357142857142,1.1914604761904763,1.1919833
1.18968,1.0003698473539102,1.1901442857142859,1.1902771428571428,1.1912661904761905,1.1919347
1.19017,0.999588294109245,1.1900985714285715,1.190125,1.1911085714285714,1.1919013999999999
1.19011,1.0000504155078103,1.1900857142857144,1.1901142857142857,1.1909719047619047,1.1918689
1.19035,0.9997983786281346,1.190122857142857,1.190075,1.1909109523809522,1.1918353000000002
1.18979,1.0004706712949345,1.1900642857142858,1.1901007142857143,1.1907738095238096,1.1917995499999998
1.19077,0.9991770031156308,1.1901414285714285,1.1902042857142858,1.1906752380952381,1.1917663
1.18911,1.001396002051955,1.189997142857143,1.1901207142857142,1.1904228571428572,1.1917283
1.1898,0.9994200706001007,1.1900142857142857,1.1900792857142857,1.190189523809524,1.1916941
1.19104,0.9989588930682428,1.1901385714285715,1.1901185714285716,1.1901295238095237,1.191669
1.1911100000000001,0.999941231288462,1.1902814285714285,1.1901835714285716,1.1901700000000002,1.1916429
1.18935,1.0014797998906968,1.1901385714285715,1.1901307142857143,1.1900961904761904,1.1916084
1.19116,0.9984804728164142,1.1903342857142858,1.1901992857142858,1.1901785714285713,1.1915860500000002
1.19011,1.0008822713866785,1.19024,1.1901907142857144,1.1902161904761905,1.1915568
1.19079,0.9994289505286407,1.1904800000000002,1.1902385714285715,1.1902404761904761,1.1915341000000002
1.1904,1.000327620967742,1.1905657142857144,1.1902899999999998,1.1902414285714287,1.1915109000000002
1.19016,1.000201653559185,1.1904400000000002,1.1902892857142857,1.1902257142857142,1.19149835
1.19062,0.9996136466714821,1.19037,1.1903257142857144,1.1902457142857144,1.1914875
1.19773,0.9940637706327804,1.1915671428571428,1.1908528571428572,1.1906095238095238,1.19151105
1.19771,1.0000166985330339,1.192502857142857,1.1914185714285712,1.190967142857143,1.19153375
1.19779,0.9999332103290227,1.1936,1.19192,1.1913271428571428,1.1915550000000001
1.19802,0.9998080165606583,1.194632857142857,1.1925564285714285,1.1917033333333333,1.19158615
1.19785,1.0001419209416873,1.1956971428571428,1.1931314285714285,1.192092380952381,1.1916175
1.19828,0.999641152318323,1.1968571428571428,1.1936485714285714,1.1924785714285715,1.19165555
1.19854,0.9997830694011047,1.1979885714285714,1.1941792857142859,1.19288,1.1916914
1.19691,1.0013618400715174,1.1978714285714287,1.1947192857142857,1.193192380952381,1.19172
1.19709,0.9998496353657619,1.197782857142857,1.195142857142857,1.1935399999999998,1.1917489
1.19592,1.000978326309452,1.1975157142857142,1.1955578571428571,1.193785238095238,1.19177225
1.19614,0.9998160750413833,1.1972471428571427,1.19594,1.1941199999999998,1.191795
1.19648,0.9997158331104573,1.1970514285714287,1.1963742857142858,1.1944380952380953,1.1918214
1.19793,0.9987895786899068,1.1970014285714285,1.1969292857142857,1.1947661904761904,1.19185195
1.19473,1.0026784294359394,1.1964571428571429,1.1972228571428574,1.1949385714285714,1.19186245
1.19475,0.9999832600962545,1.1961485714285713,1.1970100000000001,1.1951957142857144,1.19187325
1.19422,1.0004438043241612,1.1957385714285713,1.1967607142857142,1.1953414285714286,1.1918807
1.1939899999999999,1.000192631429074,1.1954628571428572,1.1964892857142857,1.1955261904761905,1.19189795
1.19411,0.9998995067456096,1.1951728571428573,1.1962100000000002,1.1956842857142858,1.1919176999999999
1.19283,1.0010730783095663,1.1946514285714287,1.1958514285714286,1.1958,1.19192905
1.19168,1.0009650241675618,1.1937585714285714,1.1953799999999999,1.195872380952381,1.19193135
1.192,0.9997315436241612,1.1933685714285716,1.194912857142857,1.1959380952380951,1.1919452
1.19262,0.9994801361707836,1.1930642857142857,1.1946064285714286,1.1956947619047618,1.1919653000000001
1.19204,1.0004865608536626,1.1927528571428572,1.1942457142857141,1.195424761904762,1.1919868
1.19292,0.9992623143211615,1.1926,1.1940314285714286,1.1951928571428572,1.1920154
1.19135,1.0013178327107903,1.1922057142857143,1.1936892857142858,1.194875238095238,1.1920331
1.19103,1.0002686750123841,1.1919485714285714,1.1933,1.1945504761904762,1.1920544
1.19135,0.9997313971544887,1.1919014285714284,1.19283,1.1942204761904762,1.1920803
1.19135,1.0,1.1918085714285713,1.1925885714285713,1.1938780952380952,1.1921016
1.1917,0.9997063019216245,1.1916771428571429,1.192370714285714,1.19363,1.1921206
1.19176,0.9999496542928107,1.1916371428571428,1.192195,1.1933761904761906,1.19215045
1.19072,1.0008734211233539,1.1913228571428571,1.1919614285714286,1.1931285714285715,1.19217985
1.19098,0.9997816923877816,1.1912699999999998,1.1917378571428572,1.1928828571428571,1.1922065000000002
1.19086,1.000100767512554,1.191245714285714,1.1915971428571428,1.192615238095238,1.1922339499999999
1.19143,0.9995215833074541,1.1912571428571428,1.1915792857142855,1.1923057142857143,1.1922620499999999
1.19187,0.999630832221635,1.1913314285714285,1.19157,1.1921695238095238,1.19229875
1.1918,1.000058734687028,1.1913457142857145,1.1915114285714286,1.1920290476190476,1.1923347499999999
1.19254,0.9993794757408557,1.1914571428571428,1.1915471428571427,1.1919490476190475,1.19237365
1.19321,0.9994384894528204,1.191812857142857,1.1915678571428572,1.1919119047619047,1.1924143500000002
1.1923,1.000763230730521,1.1920014285714284,1.1916357142857144,1.191825714285714,1.1924537499999999
1.18934,1.0024887752871339,1.1917842857142857,1.191515,1.1916595238095238,1.19248125
1.1898,0.9996133804000673,1.1915514285714284,1.191404285714286,1.19157,1.1925028500000001
1.18994,0.9998823470090928,1.1912757142857142,1.1913035714285716,1.191471904761905,1.19252005
1.19,0.9999495798319328,1.1910185714285715,1.1911821428571427,1.191347142857143,1.19254135
1.18811,1.0015907617981499,1.1903857142857142,1.1909214285714285,1.19116,1.1925549500000001
1.18865,0.9995457031085686,1.1897342857142856,1.1907735714285714,1.1909566666666667,1.1925694
1.1909,0.9981106726005541,1.1895342857142857,1.1907678571428573,1.190935238095238,1.1925835999999999
1.19075,1.000125971026664,1.1897357142857143,1.1907599999999998,1.1909219047619048,1.19258935
1.19092,0.999857253216001,1.1898957142857145,1.1907235714285715,1.1909014285714286,1.1925913
1.19082,1.000083975747804,1.1900214285714286,1.1906485714285715,1.1908761904761906,1.19259505
1.19052,1.0002519907267413,1.1900957142857143,1.1905571428571429,1.19082,1.1925956
1.19044,1.0000672020429422,1.1904285714285714,1.190407142857143,1.1907571428571428,1.1926040500000001
1.18845,1.001674449913753,1.1904,1.1900671428571428,1.1906490476190474,1.1926004000000001
1.18836,1.0000757346258708,1.1900371428571428,1.1897857142857142,1.1905242857142855,1.19259135
1.1885,0.9998822044594028,1.1897157142857144,1.1897257142857143,1.1904119047619048,1.1925909499999998
1.18845,1.000042071605873,1.1893628571428572,1.1896292857142858,1.19027,1.1925906
1.18925,0.9993273071263402,1.1891385714285714,1.1895799999999999,1.1901452380952382,1.19259365
1.18951,0.9997814226025842,1.1889942857142857,1.189545,1.1900361904761905,1.19259405
1.18933,1.000151345715655,1.1888357142857142,1.1896321428571428,1.1898833333333334,1.1925906499999999
1.18937,0.9999663687498423,1.188967142857143,1.1896835714285714,1.1897004761904764,1.19258675
1.18829,1.0009088690471182,1.1889571428571428,1.1894971428571428,1.189509523809524,1.1925781500000001
1.18841,0.9998990247473516,1.1889442857142858,1.18933,1.1894652380952382,1.1925697499999999
1.1902300000000001,0.9984708837787654,1.1891985714285713,1.1892807142857145,1.1894857142857143,1.1925725
1.19,1.0001932773109246,1.1893057142857144,1.1892221428571428,1.1894885714285715,1.1925757
1.19105,0.999118424919189,1.1895257142857143,1.1892599999999998,1.1895385714285713,1.1925884
1.19276,0.9985663503135583,1.1900157142857142,1.1894257142857143,1.18976,1.1926116
1.19229,1.0003941993977974,1.1904328571428573,1.1897,1.1899333333333333,1.192633
1.19167,1.000520278264956,1.190915714285714,1.1899364285714285,1.18997,1.1926516500000002
1.19218,0.9995722122498281,1.1914542857142858,1.1901992857142858,1.1900380952380953,1.192675
1.19319,0.9991535296138923,1.1918771428571429,1.190537857142857,1.1901461904761905,1.1927022
1.19391,0.9993969394677991,1.1924357142857143,1.1908707142857142,1.1902933333333334,1.19272975
1.19415,0.99979902022359,1.1928785714285712,1.191202142857143,1.1904661904761906,1.1927525
1.1942,0.9999581309663373,1.1930842857142856,1.1915499999999999,1.1906452380952381,1.1927736500000001
1.19363,1.0004775349145045,1.1932757142857144,1.1918542857142858,1.1908919047619047,1.1927942
1.19323,1.000335224558551,1.1934985714285715,1.1922071428571428,1.1911238095238095,1.1928148
1.19332,0.9999245801629069,1.1936614285714284,1.192557857142857,1.1913533333333333,1.1928387500000002
1.19333,0.9999916200883242,1.1936814285714286,1.1927792857142856,1.1915857142857142,1.1928501
1.19323,1.0000838061396378,1.1935842857142858,1.19301,1.1917752380952382,1.19285965
1.19334,0.9999078217440126,1.1934685714285713,1.1931735714285714,1.191957619047619,1.1928784499999998
1.19295,1.000326920658871,1.19329,1.1931871428571428,1.19213,1.1928938
1.19256,1.0003270275709397,1.193137142857143,1.1932064285714286,1.1922819047619047,1.1929025500000001
1.19317,0.9994887568410201,1.1931285714285715,1.1933135714285714,1.1925142857142856,1.1929113
1.19232,1.0007128958668814,1.1929857142857145,1.1933235714285715,1.1927004761904763,1.1929126
1.19247,0.9998742106719667,1.1928628571428572,1.193272142857143,1.192807142857143,1.1929116499999999
1.19274,0.9997736304643091,1.1927928571428572,1.1931885714285715,1.1929376190476189,1.19291115
1.19052,1.0018647313778852,1.19239,1.1929292857142857,1.1929123809523812,1.192901
